dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,weapon_used_cd,weapon_desc,status,status_desc,crm_cd_1,location,lat,lon
221305045,2022-01-22T00:00:00,2022-01-22T00:00:00,1540,13,Newton,1381,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 1258 0444 0429 0913,13,M,H,124,BUS STOP,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,60TH ST,33.9851,-118.2783
221405078,2022-01-23T00:00:00,2022-01-23T00:00:00,2030,14,Pacific,1431,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1258 1218 0553,7,F,W,101,STREET,,,AO,Adult Other,237,500 VENICE BL,33.9875,-118.4668
221004802,2022-01-23T00:00:00,2022-01-22T00:00:00,1500,10,West Valley,1065,2,813,CHILD ANNOYING (17YRS & UNDER),1259 1822,14,M,B,401,MINI-MART,,,IC,Invest Cont,813,5100 ZELZAH AV,34.167,-118.522
221405077,2022-01-23T00:00:00,2022-01-23T00:00:00,2030,14,Pacific,1431,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1257 0553 1218,0,M,W,101,STREET,,,AO,Adult Other,237,500 VENICE BL,33.9875,-118.4668
221004799,2022-01-23T00:00:00,2022-01-23T00:00:00,1130,10,West Valley,1023,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416 0913 1258,12,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,6900 TOPEKA DR,34.1962,-118.546
221504893,2022-01-24T00:00:00,2022-01-23T00:00:00,1630,15,N Hollywood,1553,2,922,CHILD STEALING,1814 1501,28,F,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,11800 RIVERSIDE DR,34.1576,-118.39
220504899,2022-01-25T00:00:00,2022-01-24T00:00:00,1400,05,Harbor,0503,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0913,16,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,25200 PINE CREEK LN,33.7911,-118.2844
221205340,2022-01-25T00:00:00,2022-01-24T00:00:00,2230,12,77th Street,1266,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 1251 0448 0416 0444 0556 0913,16,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,900 W 81ST ST,33.9655,-118.2897
220205299,2022-01-25T00:00:00,2022-01-12T00:00:00,0740,02,Rampart,0233,2,814,CHILD PORNOGRAPHY,1402 0514 1501,0,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,814,2700 HYANS ST,34.0721,-118.2763
221705009,2022-01-26T00:00:00,2022-01-25T00:00:00,1400,17,Devonshire,1752,2,813,CHILD ANNOYING (17YRS & UNDER),2024 1258 0500 1251 1822 0531,13,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813,10200 VARIEL AV,34.2554,-118.593
220704953,2022-01-27T00:00:00,2022-01-26T00:00:00,1955,07,Wilshire,0711,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0553 1258,6,M,B,704,ELEMENTARY SCHOOL,,,AO,Adult Other,237,500 N CROFT AV,34.0782,-118.3695
222104868,2022-01-27T00:00:00,2022-01-26T00:00:00,0730,21,Topanga,2111,2,814,CHILD PORNOGRAPHY,1402 0514 1501,31,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,814,7600 FOXBORO LN,34.2095,-118.6493
222104939,2022-01-27T00:00:00,2022-01-17T00:00:00,1300,21,Topanga,2115,2,813,CHILD ANNOYING (17YRS & UNDER),0522 0556 1259,13,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,813,21600 STRATHERN ST,34.2176,-118.6017
221505230,2022-01-27T00:00:00,2022-01-27T00:00:00,2210,15,N Hollywood,1548,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0552 1257,0,M,B,210,RESTAURANT/FAST FOOD,,,AO,Adult Other,237,5300 LANKERSHIM BL,34.167,-118.3759
221800532,2022-01-27T00:00:00,2022-01-26T00:00:00,2130,18,Southeast,1846,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0416 1257 0552 0913,2,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,11200 SUCCESS AV,33.9311,-118.2493
221405319,2022-01-28T00:00:00,2022-01-28T00:00:00,1116,14,Pacific,1412,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1258,13,F,B,101,STREET,,,IC,Invest Cont,237,OCEAN FRONT WK,33.9933,-118.4765
221805256,2022-01-28T00:00:00,2022-01-28T00:00:00,0730,18,Southeast,1849,2,813,CHILD ANNOYING (17YRS & UNDER),1251 1259 1822 1312 0500,15,F,H,101,STREET,511,VERBAL THREAT,IC,Invest Cont,813,111TH ST,33.9343,-118.239
221905035,2022-01-28T00:00:00,2022-01-25T00:00:00,1700,19,Mission,1983,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1259,15,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301,BELT FLAILING INSTRUMENT/CHAIN,AO,Adult Other,627,8400 COLUMBUS AV,34.2232,-118.4655
220805301,2022-01-29T00:00:00,2022-01-29T00:00:00,2100,08,West LA,0849,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1501,29,F,W,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,237,1000 S HOLT AV,34.0594,-118.3783
221905091,2022-01-29T00:00:00,2022-01-27T00:00:00,1500,19,Mission,1998,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0416 0553,14,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,7800 HAZELTINE AV,34.2123,-118.439
220505102,2022-01-29T00:00:00,2022-01-29T00:00:00,1530,05,Harbor,0564,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0432 0444 0553 0913 1251 1259 0602,16,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,200 W 5TH ST,33.7403,-118.2814
221205637,2022-01-30T00:00:00,2022-01-21T00:00:00,0100,12,77th Street,1241,2,813,CHILD ANNOYING (17YRS & UNDER),1910 1000 1259,14,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813,6600 BRYNHURST AV,33.9793,-118.3338
220100523,2022-01-30T00:00:00,2022-01-30T00:00:00,1756,01,Central,0182,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0552 0416 2038 1259 0913,14,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,1100 S GRAND AV,34.0415,-118.262
221905166,2022-01-31T00:00:00,2022-01-30T00:00:00,1800,19,Mission,1991,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416,16,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,LANGDON,34.2214,-118.4699
220506019,2022-02-01T00:00:00,2020-02-01T00:00:00,1200,05,Harbor,0507,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0602 0557 0400 0416 1258,12,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1400 W 227TH ST,33.8201,-118.3015
220506019,2022-02-01T00:00:00,2020-02-01T00:00:00,1200,05,Harbor,0507,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0602 0557 0400 0416 1258,12,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1400 W 227TH ST,33.8201,-118.3015
221905207,2022-02-01T00:00:00,2022-02-01T00:00:00,1650,19,Mission,1921,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1257 0553,5,M,H,505,MOTEL,,,AA,Adult Arrest,237,12700 ENCINITAS AV,34.3008,-118.4749
222005392,2022-02-01T00:00:00,2022-02-01T00:00:00,1300,20,Olympic,2076,2,813,CHILD ANNOYING (17YRS & UNDER),1258 1822 1309 0432 0340,13,F,H,101,STREET,,,IC,Invest Cont,813,NORMANDIE,34.04,-118.3004
221205679,2022-02-01T00:00:00,2022-02-01T00:00:00,1645,12,77th Street,1207,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 0329 1307 0416 0554 0411,15,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,235,47TH ST,34.0005,-118.2915
221505319,2022-02-01T00:00:00,2022-02-01T00:00:00,1715,15,N Hollywood,1586,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0429 1259,14,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,4000 LANKERSHIM BL,34.1413,-118.361
220805308,2022-02-01T00:00:00,2022-01-31T00:00:00,2030,08,West LA,0828,2,813,CHILD ANNOYING (17YRS & UNDER),0500 1219,15,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813,800 HILGARD AV,34.0664,-118.4397
220805365,2022-02-02T00:00:00,2022-02-02T00:00:00,1145,08,West LA,0822,2,813,CHILD ANNOYING (17YRS & UNDER),1259 1251 1261,17,F,W,721,HIGH SCHOOL,,,IC,Invest Cont,813,15700 BOWDOIN ST,34.0468,-118.5319
220705472,2022-02-02T00:00:00,2022-01-24T00:00:00,0800,07,Wilshire,0789,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0553 0400 0416 0419,14,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1900 ARLINGTON AV,34.0379,-118.323
220205371,2022-02-02T00:00:00,2022-02-02T00:00:00,1200,02,Rampart,0204,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 1251 1309 0553 0913 0602,14,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,600 IMOGEN AV,34.0807,-118.2843
220905289,2022-02-03T00:00:00,2022-02-02T00:00:00,1500,09,Van Nuys,0946,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0553 1258 0445,11,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,627,13700 OXNARD ST,34.1794,-118.4312
221005236,2022-02-03T00:00:00,2022-01-31T00:00:00,1440,10,West Valley,1033,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0400 0913 0553 1402 0416,11,F,H,704,ELEMENTARY SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,235,6100 YOLANDA AV,34.1807,-118.5404
221805512,2022-02-03T00:00:00,2022-02-02T00:00:00,2300,18,Southeast,1822,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0445 0416 0913 0553 0602,10,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,100 W 103RD ST,33.9429,-118.2739
220305446,2022-02-03T00:00:00,2022-02-01T00:00:00,1200,03,Southwest,0308,2,814,CHILD PORNOGRAPHY,1251 1815 2024 1259 1824 0913,15,F,H,721,HIGH SCHOOL,,,JO,Juv Other,814,2000 S UNION AV,34.0371,-118.2821
221305679,2022-02-03T00:00:00,2022-02-02T00:00:00,1800,13,Newton,1324,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0913 1259 0416 1251 0552,15,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,21ST ST,34.021,-118.2497
222005484,2022-02-04T00:00:00,2022-02-03T00:00:00,2000,20,Olympic,2045,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0445 0446 1251 1258 0913 0552 2002,7,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,900 S MARIPOSA AV,34.0559,-118.2987
220305553,2022-02-04T00:00:00,2022-02-04T00:00:00,1430,03,Southwest,0336,2,813,CHILD ANNOYING (17YRS & UNDER),1251 1259 1822 0342 1309 0202 1312 0432,13,F,H,101,STREET,,,IC,Invest Cont,813,JEFFERSON BL,34.0255,-118.3177
221805560,2022-02-04T00:00:00,2022-02-04T00:00:00,0805,18,Southeast,1829,2,813,CHILD ANNOYING (17YRS & UNDER),1822 1251 1259 1300 1312,17,F,H,101,STREET,,,IC,Invest Cont,813,ALAMEDA,33.9431,-118.2279
221305798,2022-02-05T00:00:00,2022-01-31T00:00:00,1700,13,Newton,1347,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0913 1259 0602,15,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1600 E 32ND ST,34.0121,-118.2458
221205971,2022-02-06T00:00:00,2022-02-06T00:00:00,2020,12,77th Street,1266,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 2021 1257 0444,2,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,900 W 80TH ST,33.9667,-118.2897
221705326,2022-02-06T00:00:00,2022-02-06T00:00:00,2000,17,Devonshire,1792,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 1251 1259 0913 0553 0416,14,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,627,8300 PENFIELD AV,34.2203,-118.5688
221805675,2022-02-06T00:00:00,2022-01-30T00:00:00,0001,18,Southeast,1801,2,813,CHILD ANNOYING (17YRS & UNDER),0913 1257 0509 0500,6,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,813,600 W 92ND ST,33.9528,-118.2849
221906066,2022-02-06T00:00:00,2022-01-28T00:00:00,1515,19,Mission,1902,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0448 1258,12,F,H,720,JUNIOR HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,14600 TYLER ST,34.3123,-118.4509
220405229,2022-02-07T00:00:00,2022-02-07T00:00:00,1035,04,Hollenbeck,0473,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1257 1309 1310 1300,0,F,H,101,STREET,,,AA,Adult Arrest,237,7TH,34.0323,-118.217
222105780,2022-02-08T00:00:00,2022-02-07T00:00:00,1800,21,Topanga,2137,2,813,CHILD ANNOYING (17YRS & UNDER),1259,17,F,H,101,STREET,,,IC,Invest Cont,813,SHERMAN WY,34.2011,-118.5884
221000565,2022-02-08T00:00:00,2022-02-08T00:00:00,1700,10,West Valley,1029,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0553 1258 1402 0416 1414 0602 0400,6,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301,BELT FLAILING INSTRUMENT/CHAIN,AA,Adult Arrest,627,15800 VANOWEN ST,34.1976,-118.4799
221005444,2022-02-08T00:00:00,2022-02-05T00:00:00,0001,10,West Valley,1067,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0416 0400 0913 0553,15,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,5100 WHITE OAK AV,34.1624,-118.5185
220205681,2022-02-08T00:00:00,2022-02-08T00:00:00,0800,02,Rampart,0257,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1258 0416 0553 0913 0602,8,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,500 UNION DR,34.0587,-118.2678
220305775,2022-02-09T00:00:00,2022-02-09T00:00:00,1145,03,Southwest,0316,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0407 0553 0913 1257,0,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,237,2200 S HOBART BL,34.0362,-118.3078
220505560,2022-02-09T00:00:00,2022-02-09T00:00:00,1522,05,Harbor,0518,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 0552 0553,19,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1600 N AVALON BL,33.7954,-118.2636
220505573,2022-02-09T00:00:00,2022-02-09T00:00:00,1915,05,Harbor,0581,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 0552 1259,16,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,2200 WANDERER DR,33.7293,-118.3243
220106323,2022-02-09T00:00:00,2022-02-07T00:00:00,1830,01,Central,0134,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1257 0552,0,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,300 W 3RD ST,34.051,-118.248
221805781,2022-02-09T00:00:00,2022-02-09T00:00:00,1200,18,Southeast,1821,2,922,CHILD STEALING,2038 1816 0913,36,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,700 W 97TH ST,33.9479,-118.287
221705481,2022-02-09T00:00:00,2022-02-09T00:00:00,1530,17,Devonshire,1752,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1259 1251 0416 0913 1817,15,M,B,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,235,10000 LURLINE AV,34.2536,-118.5913
221306123,2022-02-10T00:00:00,2022-02-09T00:00:00,2200,13,Newton,1351,2,813,CHILD ANNOYING (17YRS & UNDER),1251 1258 1261 1913 1822,12,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,813,100 W 41ST ST,34.0091,-118.274
221405975,2022-02-10T00:00:00,2022-01-05T00:00:00,1030,14,Pacific,1454,2,813,CHILD ANNOYING (17YRS & UNDER),0400,11,F,W,704,ELEMENTARY SCHOOL,,,AO,Adult Other,813,12800 PANAMA ST,33.9855,-118.4258
221200554,2022-02-10T00:00:00,2022-02-09T00:00:00,1800,12,77th Street,1269,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1258 0913 0400 0416 0553,11,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,900 E 83RD ST,33.9638,-118.2586
221605246,2022-02-10T00:00:00,2022-02-08T00:00:00,1740,16,Foothill,1687,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0559 1259 0416,15,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,7900 BACKMAN AV,34.2178,-118.373
221906214,2022-02-10T00:00:00,2022-02-10T00:00:00,2215,19,Mission,1985,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0553 0416 0913,16,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,PARTHENIA ST,34.2278,-118.4517
221905602,2022-02-11T00:00:00,2022-02-11T00:00:00,1600,19,Mission,1958,2,813,CHILD ANNOYING (17YRS & UNDER),1259,17,F,H,102,SIDEWALK,,,IC,Invest Cont,813,14200 VAN NUYS BL,34.251,-118.4428
221905649,2022-02-11T00:00:00,2022-02-11T00:00:00,1800,19,Mission,1981,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1259,16,F,W,505,MOTEL,,,AO,Adult Other,237,8500 N SEPULVEDA BL,34.2267,-118.4704
221905672,2022-02-12T00:00:00,2022-01-23T00:00:00,1600,19,Mission,1913,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 1259,16,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,237,12800 NORRIS AV,34.3053,-118.4563
222105571,2022-02-12T00:00:00,2022-02-12T00:00:00,1125,21,Topanga,2157,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0919,17,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,VANOWEN ST,34.1938,-118.5884
220305962,2022-02-13T00:00:00,2022-01-06T00:00:00,0430,03,Southwest,0397,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1257 1501 0913 0553,0,M,H,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,235,1000 W 42ND PL,34.0064,-118.2916
221905663,2022-02-13T00:00:00,2022-02-09T00:00:00,1630,19,Mission,1995,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0417 0416,13,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,BLYTHE ST,34.2152,-118.4488
220405468,2022-02-13T00:00:00,2022-02-13T00:00:00,2025,04,Hollenbeck,0467,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0913 0416 0558,13,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,100 S MOTT ST,34.0421,-118.206
221900543,2022-02-14T00:00:00,2022-02-12T00:00:00,1000,19,Mission,1985,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 0360 1258,8,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,627,8700 TILDEN AV,34.2279,-118.4483
220205965,2022-02-14T00:00:00,2022-02-14T00:00:00,2015,02,Rampart,0236,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1501,8,M,W,101,STREET,,,IC,Invest Cont,237,300 N BONNIE BRAE ST,34.0682,-118.2663
222105626,2022-02-14T00:00:00,2022-02-14T00:00:00,1510,21,Topanga,2177,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1258,11,M,B,101,STREET,,,IC,Invest Cont,237,OWENSMOUTH AV,34.1732,-118.6019
220205929,2022-02-14T00:00:00,2022-02-14T00:00:00,1600,02,Rampart,0285,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1258 0400 0416 1261 0553 0556 0443 0913 0602,13,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1200 S WESTLAKE AV,34.0482,-118.2804
220206233,2022-02-14T00:00:00,2022-02-14T00:00:00,2015,02,Rampart,0236,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1501,6,F,W,101,STREET,,,IC,Invest Cont,237,300 N BONNIE BRAE ST,34.0682,-118.2663
221306306,2022-02-14T00:00:00,2022-01-31T00:00:00,0800,13,Newton,1364,2,922,CHILD STEALING,0602,52,M,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,4600 S CENTRAL AV,34.0018,-118.2565
221206375,2022-02-14T00:00:00,2022-02-12T00:00:00,2100,12,77th Street,1213,2,814,CHILD PORNOGRAPHY,1402 1259 2024 2000 1814 0913 1901 0514 0507,16,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,JO,Juv Other,814,5200 S WESTERN AV,33.9951,-118.3089
221406119,2022-02-14T00:00:00,2022-02-13T00:00:00,1200,14,Pacific,1412,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416,15,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,00 BROOKS AV,33.9907,-118.4766
221806091,2022-02-15T00:00:00,2022-02-13T00:00:00,2200,18,Southeast,1822,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 0602 0552 1257 1258 1251 1501,2,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,237,10200 S SPRING ST,33.9437,-118.2762
220306061,2022-02-15T00:00:00,2022-02-14T00:00:00,1930,03,Southwest,0315,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0432 1251 1258 0553 0913 0602,16,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,2100 W 26TH PL,34.0318,-118.3135
221005708,2022-02-15T00:00:00,2022-02-14T00:00:00,2030,10,West Valley,1023,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1257 0553 0913 0416,4,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,237,7100 WILBUR AV,34.1993,-118.5447
221005707,2022-02-15T00:00:00,2022-02-14T00:00:00,2030,10,West Valley,1023,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1257 0552 0400 0416,4,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,7100 WILBUR AV,34.1993,-118.5447
221206515,2022-02-16T00:00:00,2022-02-16T00:00:00,1530,12,77th Street,1245,2,922,CHILD STEALING,1501,41,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,1000 W 62ND ST,33.9833,-118.2915
221005734,2022-02-16T00:00:00,2022-02-15T00:00:00,1600,10,West Valley,1015,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1601 0552,7,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,7500 JAMIESON AV,34.2068,-118.5219
221306453,2022-02-16T00:00:00,2022-02-16T00:00:00,2130,13,Newton,1367,2,237,CHILD NEGLECT (SEE 300 W.I.C.),2048 1258 2002 0910,6,M,H,936,MTA - BLUE LINE - VERNON,,,IC,Invest Cont,237,VERNON AV,34.0039,-118.2433
