dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,weapon_used_cd,weapon_desc,status,status_desc,crm_cd_1,location,lat,lon
221904808.0,2022-01-22,2022-01-22,2030.0,19.0,Mission,1984.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0447 1258,8.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,14900 ROSCOE BL,34.2265,-118.4565
221805008.0,2022-01-22,2022-01-22,1040.0,18.0,Southeast,1823.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1402 2002 0305 0416 0429 0445 2004 1259 1028,17.0,M,H,108.0,PARKING LOT,301.0,BELT FLAILING INSTRUMENT/CHAIN,AA,ADULT ARREST,235.0,AVALON,33.9456,-118.2652
220204878.0,2022-01-22,2022-01-22,1015.0,2.0,Rampart,212.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1257 0552 0602 0913,3.0,F,A,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,ADULT ARREST,237.0,600 N VIRGIL AV,34.0818,-118.2868
221305045.0,2022-01-22,2022-01-22,1540.0,13.0,Newton,1381.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 1258 0444 0429 0913,13.0,M,H,124.0,BUS STOP,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,60TH ST,33.9851,-118.2783
221405078.0,2022-01-23,2022-01-23,2030.0,14.0,Pacific,1431.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1258 1218 0553,7.0,F,W,101.0,STREET,,,AO,ADULT OTHER,237.0,500 VENICE BL,33.9875,-118.4668
221004802.0,2022-01-23,2022-01-22,1500.0,10.0,West Valley,1065.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1259 1822,14.0,M,B,401.0,MINI-MART,,,IC,INVEST CONT,813.0,5100 ZELZAH AV,34.167,-118.522
221405077.0,2022-01-23,2022-01-23,2030.0,14.0,Pacific,1431.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1257 0553 1218,0.0,M,W,101.0,STREET,,,AO,ADULT OTHER,237.0,500 VENICE BL,33.9875,-118.4668
221004799.0,2022-01-23,2022-01-23,1130.0,10.0,West Valley,1023.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416 0913 1258,12.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,6900 TOPEKA DR,34.1962,-118.546
221504893.0,2022-01-24,2022-01-23,1630.0,15.0,N Hollywood,1553.0,2.0,922.0,CHILD STEALING,1814 1501,28.0,F,O,501.0,SINGLE FAMILY DWELLING,,,AO,ADULT OTHER,922.0,11800 RIVERSIDE DR,34.1576,-118.39
220504899.0,2022-01-25,2022-01-24,1400.0,5.0,Harbor,503.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0913,16.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,25200 PINE CREEK LN,33.7911,-118.2844
221205340.0,2022-01-25,2022-01-24,2230.0,12.0,77th Street,1266.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 1251 0448 0416 0444 0556 0913,16.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,900 W 81ST ST,33.9655,-118.2897
220205299.0,2022-01-25,2022-01-12,740.0,2.0,Rampart,233.0,2.0,814.0,CHILD PORNOGRAPHY,1402 0514 1501,0.0,F,O,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,814.0,2700 HYANS ST,34.0721,-118.2763
221705009.0,2022-01-26,2022-01-25,1400.0,17.0,Devonshire,1752.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),2024 1258 0500 1251 1822 0531,13.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,813.0,10200 VARIEL AV,34.2554,-118.593
220704953.0,2022-01-27,2022-01-26,1955.0,7.0,Wilshire,711.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0553 1258,6.0,M,B,704.0,ELEMENTARY SCHOOL,,,AO,ADULT OTHER,237.0,500 N CROFT AV,34.0782,-118.3695
222104868.0,2022-01-27,2022-01-26,730.0,21.0,Topanga,2111.0,2.0,814.0,CHILD PORNOGRAPHY,1402 0514 1501,31.0,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,814.0,7600 FOXBORO LN,34.2095,-118.6493
222104939.0,2022-01-27,2022-01-17,1300.0,21.0,Topanga,2115.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0522 0556 1259,13.0,F,H,501.0,SINGLE FAMILY DWELLING,,,AA,ADULT ARREST,813.0,21600 STRATHERN ST,34.2176,-118.6017
221505230.0,2022-01-27,2022-01-27,2210.0,15.0,N Hollywood,1548.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0552 1257,0.0,M,B,210.0,RESTAURANT/FAST FOOD,,,AO,ADULT OTHER,237.0,5300 LANKERSHIM BL,34.167,-118.3759
221800532.0,2022-01-27,2022-01-26,2130.0,18.0,Southeast,1846.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0416 1257 0552 0913,2.0,M,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,11200 SUCCESS AV,33.9311,-118.2493
221405319.0,2022-01-28,2022-01-28,1116.0,14.0,Pacific,1412.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1258,13.0,F,B,101.0,STREET,,,IC,INVEST CONT,237.0,OCEAN FRONT WK,33.9933,-118.4765
221805256.0,2022-01-28,2022-01-28,730.0,18.0,Southeast,1849.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1251 1259 1822 1312 0500,15.0,F,H,101.0,STREET,511.0,VERBAL THREAT,IC,INVEST CONT,813.0,111TH ST,33.9343,-118.239
221905035.0,2022-01-28,2022-01-25,1700.0,19.0,Mission,1983.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1259,15.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,AO,ADULT OTHER,627.0,8400 COLUMBUS AV,34.2232,-118.4655
220805301.0,2022-01-29,2022-01-29,2100.0,8.0,West LA,849.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1501,29.0,F,W,501.0,SINGLE FAMILY DWELLING,,,AO,ADULT OTHER,237.0,1000 S HOLT AV,34.0594,-118.3783
221905091.0,2022-01-29,2022-01-27,1500.0,19.0,Mission,1998.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0416 0553,14.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,7800 HAZELTINE AV,34.2123,-118.439
220505102.0,2022-01-29,2022-01-29,1530.0,5.0,Harbor,564.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0432 0444 0553 0913 1251 1259 0602,16.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,200 W 5TH ST,33.7403,-118.2814
221205637.0,2022-01-30,2022-01-21,100.0,12.0,77th Street,1241.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1910 1000 1259,14.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,813.0,6600 BRYNHURST AV,33.9793,-118.3338
220100523.0,2022-01-30,2022-01-30,1756.0,1.0,Central,182.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0552 0416 2038 1259 0913,14.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,1100 S GRAND AV,34.0415,-118.262
221905166.0,2022-01-31,2022-01-30,1800.0,19.0,Mission,1991.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416,16.0,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,LANGDON,34.2214,-118.4699
220506019.0,2022-02-01,2020-02-01,1200.0,5.0,Harbor,507.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0602 0557 0400 0416 1258,12.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1400 W 227TH ST,33.8201,-118.3015
220506019.0,2022-02-01,2020-02-01,1200.0,5.0,Harbor,507.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0602 0557 0400 0416 1258,12.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1400 W 227TH ST,33.8201,-118.3015
221905207.0,2022-02-01,2022-02-01,1650.0,19.0,Mission,1921.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1257 0553,5.0,M,H,505.0,MOTEL,,,AA,ADULT ARREST,237.0,12700 ENCINITAS AV,34.3008,-118.4749
222005392.0,2022-02-01,2022-02-01,1300.0,20.0,Olympic,2076.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1258 1822 1309 0432 0340,13.0,F,H,101.0,STREET,,,IC,INVEST CONT,813.0,NORMANDIE,34.04,-118.3004
221205679.0,2022-02-01,2022-02-01,1645.0,12.0,77th Street,1207.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 0329 1307 0416 0554 0411,15.0,F,H,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,INVEST CONT,235.0,47TH ST,34.0005,-118.2915
221505319.0,2022-02-01,2022-02-01,1715.0,15.0,N Hollywood,1586.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0429 1259,14.0,M,B,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,4000 LANKERSHIM BL,34.1413,-118.361
220805308.0,2022-02-01,2022-01-31,2030.0,8.0,West LA,828.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0500 1219,15.0,M,B,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,813.0,800 HILGARD AV,34.0664,-118.4397
220805365.0,2022-02-02,2022-02-02,1145.0,8.0,West LA,822.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1259 1251 1261,17.0,F,W,721.0,HIGH SCHOOL,,,IC,INVEST CONT,813.0,15700 BOWDOIN ST,34.0468,-118.5319
220705472.0,2022-02-02,2022-01-24,800.0,7.0,Wilshire,789.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0553 0400 0416 0419,14.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1900 ARLINGTON AV,34.0379,-118.323
220205371.0,2022-02-02,2022-02-02,1200.0,2.0,Rampart,204.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 1251 1309 0553 0913 0602,14.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,600 IMOGEN AV,34.0807,-118.2843
220905289.0,2022-02-03,2022-02-02,1500.0,9.0,Van Nuys,946.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0553 1258 0445,11.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,ADULT OTHER,627.0,13700 OXNARD ST,34.1794,-118.4312
221005236.0,2022-02-03,2022-01-31,1440.0,10.0,West Valley,1033.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0400 0913 0553 1402 0416,11.0,F,H,704.0,ELEMENTARY SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,235.0,6100 YOLANDA AV,34.1807,-118.5404
221805512.0,2022-02-03,2022-02-02,2300.0,18.0,Southeast,1822.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0445 0416 0913 0553 0602,10.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,100 W 103RD ST,33.9429,-118.2739
220305446.0,2022-02-03,2022-02-01,1200.0,3.0,Southwest,308.0,2.0,814.0,CHILD PORNOGRAPHY,1251 1815 2024 1259 1824 0913,15.0,F,H,721.0,HIGH SCHOOL,,,JO,JUV OTHER,814.0,2000 S UNION AV,34.0371,-118.2821
221305679.0,2022-02-03,2022-02-02,1800.0,13.0,Newton,1324.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0913 1259 0416 1251 0552,15.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,21ST ST,34.021,-118.2497
222005484.0,2022-02-04,2022-02-03,2000.0,20.0,Olympic,2045.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0445 0446 1251 1258 0913 0552 2002,7.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,900 S MARIPOSA AV,34.0559,-118.2987
220305553.0,2022-02-04,2022-02-04,1430.0,3.0,Southwest,336.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1251 1259 1822 0342 1309 0202 1312 0432,13.0,F,H,101.0,STREET,,,IC,INVEST CONT,813.0,JEFFERSON BL,34.0255,-118.3177
221805560.0,2022-02-04,2022-02-04,805.0,18.0,Southeast,1829.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1822 1251 1259 1300 1312,17.0,F,H,101.0,STREET,,,IC,INVEST CONT,813.0,ALAMEDA,33.9431,-118.2279
221305798.0,2022-02-05,2022-01-31,1700.0,13.0,Newton,1347.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0913 1259 0602,15.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1600 E 32ND ST,34.0121,-118.2458
221205971.0,2022-02-06,2022-02-06,2020.0,12.0,77th Street,1266.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 2021 1257 0444,2.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,900 W 80TH ST,33.9667,-118.2897
221705326.0,2022-02-06,2022-02-06,2000.0,17.0,Devonshire,1792.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 1251 1259 0913 0553 0416,14.0,M,H,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,ADULT OTHER,627.0,8300 PENFIELD AV,34.2203,-118.5688
221805675.0,2022-02-06,2022-01-30,1.0,18.0,Southeast,1801.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0913 1257 0509 0500,6.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,600 W 92ND ST,33.9528,-118.2849
221906066.0,2022-02-06,2022-01-28,1515.0,19.0,Mission,1902.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0448 1258,12.0,F,H,720.0,JUNIOR HIGH SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,14600 TYLER ST,34.3123,-118.4509
220405229.0,2022-02-07,2022-02-07,1035.0,4.0,Hollenbeck,473.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1257 1309 1310 1300,0.0,F,H,101.0,STREET,,,AA,ADULT ARREST,237.0,7TH,34.0323,-118.217
222105780.0,2022-02-08,2022-02-07,1800.0,21.0,Topanga,2137.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1259,17.0,F,H,101.0,STREET,,,IC,INVEST CONT,813.0,SHERMAN WY,34.2011,-118.5884
221000565.0,2022-02-08,2022-02-08,1700.0,10.0,West Valley,1029.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0553 1258 1402 0416 1414 0602 0400,6.0,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,AA,ADULT ARREST,627.0,15800 VANOWEN ST,34.1976,-118.4799
221005444.0,2022-02-08,2022-02-05,1.0,10.0,West Valley,1067.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0416 0400 0913 0553,15.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,5100 WHITE OAK AV,34.1624,-118.5185
220205681.0,2022-02-08,2022-02-08,800.0,2.0,Rampart,257.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1258 0416 0553 0913 0602,8.0,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,500 UNION DR,34.0587,-118.2678
220305775.0,2022-02-09,2022-02-09,1145.0,3.0,Southwest,316.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0407 0553 0913 1257,0.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,INVEST CONT,237.0,2200 S HOBART BL,34.0362,-118.3078
220505560.0,2022-02-09,2022-02-09,1522.0,5.0,Harbor,518.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 0552 0553,19.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1600 N AVALON BL,33.7954,-118.2636
220505573.0,2022-02-09,2022-02-09,1915.0,5.0,Harbor,581.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 0552 1259,16.0,M,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,2200 WANDERER DR,33.7293,-118.3243
220106323.0,2022-02-09,2022-02-07,1830.0,1.0,Central,134.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1257 0552,0.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,300 W 3RD ST,34.051,-118.248
221805781.0,2022-02-09,2022-02-09,1200.0,18.0,Southeast,1821.0,2.0,922.0,CHILD STEALING,2038 1816 0913,36.0,F,H,501.0,SINGLE FAMILY DWELLING,,,AO,ADULT OTHER,922.0,700 W 97TH ST,33.9479,-118.287
221705481.0,2022-02-09,2022-02-09,1530.0,17.0,Devonshire,1752.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1259 1251 0416 0913 1817,15.0,M,B,721.0,HIGH SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,235.0,10000 LURLINE AV,34.2536,-118.5913
221306123.0,2022-02-10,2022-02-09,2200.0,13.0,Newton,1351.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1251 1258 1261 1913 1822,12.0,F,H,501.0,SINGLE FAMILY DWELLING,,,AA,ADULT ARREST,813.0,100 W 41ST ST,34.0091,-118.274
221405975.0,2022-02-10,2022-01-05,1030.0,14.0,Pacific,1454.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0400,11.0,F,W,704.0,ELEMENTARY SCHOOL,,,AO,ADULT OTHER,813.0,12800 PANAMA ST,33.9855,-118.4258
221200554.0,2022-02-10,2022-02-09,1800.0,12.0,77th Street,1269.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1258 0913 0400 0416 0553,11.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,900 E 83RD ST,33.9638,-118.2586
221605246.0,2022-02-10,2022-02-08,1740.0,16.0,Foothill,1687.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0559 1259 0416,15.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,7900 BACKMAN AV,34.2178,-118.373
221906214.0,2022-02-10,2022-02-10,2215.0,19.0,Mission,1985.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0553 0416 0913,16.0,F,H,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,PARTHENIA ST,34.2278,-118.4517
221905602.0,2022-02-11,2022-02-11,1600.0,19.0,Mission,1958.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1259,17.0,F,H,102.0,SIDEWALK,,,IC,INVEST CONT,813.0,14200 VAN NUYS BL,34.251,-118.4428
221905649.0,2022-02-11,2022-02-11,1800.0,19.0,Mission,1981.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1259,16.0,F,W,505.0,MOTEL,,,AO,ADULT OTHER,237.0,8500 N SEPULVEDA BL,34.2267,-118.4704
221905672.0,2022-02-12,2022-01-23,1600.0,19.0,Mission,1913.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0913 1259,16.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,237.0,12800 NORRIS AV,34.3053,-118.4563
222105571.0,2022-02-12,2022-02-12,1125.0,21.0,Topanga,2157.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0919,17.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,VANOWEN ST,34.1938,-118.5884
220305962.0,2022-02-13,2022-01-06,430.0,3.0,Southwest,397.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1257 1501 0913 0553,0.0,M,H,710.0,OTHER PREMISE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,235.0,1000 W 42ND PL,34.0064,-118.2916
221905663.0,2022-02-13,2022-02-09,1630.0,19.0,Mission,1995.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0417 0416,13.0,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,BLYTHE ST,34.2152,-118.4488
220405468.0,2022-02-13,2022-02-13,2025.0,4.0,Hollenbeck,467.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0913 0416 0558,13.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,100 S MOTT ST,34.0421,-118.206
221900543.0,2022-02-14,2022-02-12,1000.0,19.0,Mission,1985.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 0360 1258,8.0,F,H,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,ADULT OTHER,627.0,8700 TILDEN AV,34.2279,-118.4483
220205965.0,2022-02-14,2022-02-14,2015.0,2.0,Rampart,236.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1501,8.0,M,W,101.0,STREET,,,IC,INVEST CONT,237.0,300 N BONNIE BRAE ST,34.0682,-118.2663
222105626.0,2022-02-14,2022-02-14,1510.0,21.0,Topanga,2177.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1258,11.0,M,B,101.0,STREET,,,IC,INVEST CONT,237.0,OWENSMOUTH AV,34.1732,-118.6019
220205929.0,2022-02-14,2022-02-14,1600.0,2.0,Rampart,285.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1258 0400 0416 1261 0553 0556 0443 0913 0602,13.0,M,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1200 S WESTLAKE AV,34.0482,-118.2804
220206233.0,2022-02-14,2022-02-14,2015.0,2.0,Rampart,236.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1501,6.0,F,W,101.0,STREET,,,IC,INVEST CONT,237.0,300 N BONNIE BRAE ST,34.0682,-118.2663
221306306.0,2022-02-14,2022-01-31,800.0,13.0,Newton,1364.0,2.0,922.0,CHILD STEALING,0602,52.0,M,H,501.0,SINGLE FAMILY DWELLING,,,AO,ADULT OTHER,922.0,4600 S CENTRAL AV,34.0018,-118.2565
221206375.0,2022-02-14,2022-02-12,2100.0,12.0,77th Street,1213.0,2.0,814.0,CHILD PORNOGRAPHY,1402 1259 2024 2000 1814 0913 1901 0514 0507,16.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,JO,JUV OTHER,814.0,5200 S WESTERN AV,33.9951,-118.3089
